machine_id,file
49,1927224103.dcm
49,308217886.dcm
49,1426647729.dcm
48,125998894.dcm
48,656482319.dcm
48,986559460.dcm
48,1616334564.dcm
48,992777075.dcm
48,1502566295.dcm
48,306340857.dcm
48,1521770182.dcm
49,764142360.dcm
49,1408988953.dcm
49,1573174880.dcm
49,553886467.dcm
49,1354806172.dcm
49,1806360746.dcm
49,1425011025.dcm
49,1980344127.dcm
49,298061917.dcm
49,1302218797.dcm
49,1351659289.dcm
49,1547250027.dcm
49,1947534363.dcm
49,121948171.dcm
49,440956910.dcm
49,500386222.dcm
49,1250001496.dcm
29,1454820699.dcm
29,1753733048.dcm
29,941475026.dcm
29,1845031912.dcm
21,1647152953.dcm
21,1686577268.dcm
21,115491207.dcm
21,1820338684.dcm
93,779002703.dcm
93,1292437630.dcm
93,574603539.dcm
93,1460445309.dcm
49,1155855667.dcm
49,2136829513.dcm
49,114106580.dcm
49,194862164.dcm
49,850894093.dcm
48,255254701.dcm
48,1440334880.dcm
48,160381158.dcm
48,600935855.dcm
48,25484060.dcm
48,312464363.dcm
48,525827313.dcm
48,742805921.dcm
49,695639265.dcm
49,1725582510.dcm
49,943405970.dcm
49,1893007795.dcm
93,1208539809.dcm
93,1560421213.dcm
93,345992349.dcm
93,1362426737.dcm
210,1298223816.dcm
210,1326164928.dcm
210,677112671.dcm
210,2034522527.dcm
49,133000746.dcm
49,234606821.dcm
49,730467581.dcm
49,1810413908.dcm
49,1856525222.dcm
49,2106209285.dcm
21,1935882849.dcm
21,1986667926.dcm
21,919120511.dcm
21,2016819729.dcm
21,821246442.dcm
21,1756040385.dcm
21,477969995.dcm
21,1592437851.dcm
29,1416549006.dcm
29,1525595697.dcm
29,895939294.dcm
29,1545511967.dcm
29,623835422.dcm
29,938763770.dcm
29,1339522009.dcm
29,2107711606.dcm
21,1287775757.dcm
21,1310473559.dcm
21,521119485.dcm
21,1772558255.dcm
49,77983989.dcm
49,1639496200.dcm
49,285350621.dcm
49,1186655054.dcm
49,1377875917.dcm
49,906725620.dcm
49,1869089655.dcm
49,32154579.dcm
49,1644422321.dcm
49,1661420821.dcm
49,668334348.dcm
49,1741064172.dcm
49,223585701.dcm
49,654348214.dcm
48,984916681.dcm
48,1095327089.dcm
48,778206421.dcm
48,2027533077.dcm
49,186387316.dcm
49,1904283372.dcm
49,1202266705.dcm
49,1361049786.dcm
48,532735679.dcm
48,1188440007.dcm
48,1886987.dcm
48,1495047665.dcm
48,935272869.dcm
48,2116459377.dcm
48,1062387309.dcm
48,1563109933.dcm
48,1708273927.dcm
49,210196152.dcm
49,670059227.dcm
49,1781433065.dcm
49,687651570.dcm
49,2106934806.dcm
29,353745144.dcm
29,363837585.dcm
29,1720177493.dcm
29,1920320230.dcm
48,1319410250.dcm
48,2001168228.dcm
48,231867498.dcm
48,1210522108.dcm
49,193491211.dcm
49,1024464412.dcm
49,32455981.dcm
49,782731196.dcm
190,1025982834.dcm
190,1705155444.dcm
190,75756522.dcm
190,893472528.dcm
49,215882641.dcm
49,1064717462.dcm
49,853424281.dcm
49,1462947303.dcm
49,689581028.dcm
49,1028910355.dcm
49,1775054960.dcm
49,755836228.dcm
49,798830164.dcm
49,1333454732.dcm
49,1568465734.dcm
49,1827534216.dcm
49,20523211.dcm
49,324016087.dcm
29,1748763229.dcm
29,2080369076.dcm
29,120327282.dcm
29,1566769429.dcm
29,919043672.dcm
29,1921296443.dcm
29,160852367.dcm
29,1938423629.dcm
216,997659434.dcm
216,1434826259.dcm
216,506905468.dcm
216,690950984.dcm
21,444158808.dcm
21,1433315355.dcm
21,1638983171.dcm
21,193760543.dcm
21,1251281026.dcm
21,1553594459.dcm
48,784057850.dcm
48,1405864716.dcm
48,245954623.dcm
48,2146962112.dcm
21,605423181.dcm
21,1751547743.dcm
21,361702025.dcm
21,1688051480.dcm
49,699673861.dcm
49,893015575.dcm
49,1211429733.dcm
49,1496425193.dcm
49,2084917713.dcm
49,2098783324.dcm
210,465959984.dcm
210,1229915773.dcm
210,287092630.dcm
210,1941875571.dcm
49,1172976862.dcm
49,1481810388.dcm
49,1215905584.dcm
49,1718687740.dcm
49,603471616.dcm
49,638910980.dcm
49,2068529106.dcm
49,1096991025.dcm
49,1875306145.dcm
49,2070409702.dcm
49,722044597.dcm
49,912651607.dcm
49,989239266.dcm
49,1735751215.dcm
49,113758182.dcm
49,1627322320.dcm
49,1757133365.dcm
49,1939947398.dcm
49,1968158713.dcm
49,2127934996.dcm
48,370025575.dcm
48,811829111.dcm
48,758695630.dcm
48,1168769772.dcm
21,1191592454.dcm
21,1683019624.dcm
21,783448974.dcm
21,1540121029.dcm
29,772178849.dcm
29,1059718725.dcm
29,73355013.dcm
29,533492333.dcm
49,931195893.dcm
49,1474713901.dcm
49,1571708788.dcm
49,1998554112.dcm
48,651526358.dcm
48,668038435.dcm
48,1312042466.dcm
48,1775761941.dcm
49,1276660619.dcm
49,2072941487.dcm
49,2127202096.dcm
49,58403208.dcm
49,123169012.dcm
49,1142014105.dcm
49,308268638.dcm
49,696442804.dcm
49,1296337711.dcm
49,1648077648.dcm
49,1185052208.dcm
49,1389201924.dcm
49,1965257251.dcm
29,1570731734.dcm
29,1574007676.dcm
29,1745443682.dcm
29,2074478695.dcm
29,499180675.dcm
29,1243357681.dcm
29,889261952.dcm
29,1601675959.dcm
48,542814065.dcm
48,706017968.dcm
48,754385325.dcm
48,772817198.dcm
49,345380997.dcm
49,2105389526.dcm
49,64452589.dcm
49,1422747534.dcm
49,911725940.dcm
49,1407008805.dcm
49,45682193.dcm
49,88109245.dcm
49,132577031.dcm
49,1371659045.dcm
49,1881310473.dcm
49,450848421.dcm
49,1163679143.dcm
49,1725789548.dcm
49,464009982.dcm
49,879171345.dcm
49,1583394567.dcm
49,1786155489.dcm
49,1263609007.dcm
49,1598948241.dcm
49,1839109546.dcm
49,1903046994.dcm
48,410705109.dcm
48,1714962224.dcm
48,521096557.dcm
48,1112457461.dcm
49,42606387.dcm
49,385001101.dcm
49,760546006.dcm
49,1173886694.dcm
49,356178979.dcm
49,421199488.dcm
49,802402649.dcm
49,1707847272.dcm
49,228471823.dcm
49,332734942.dcm
49,246012849.dcm
49,1082595749.dcm
49,1089447354.dcm
49,556153930.dcm
49,1190808168.dcm
49,457012074.dcm
49,808978514.dcm
29,1008745314.dcm
29,1731747727.dcm
29,504720159.dcm
29,1957736836.dcm
29,1459195337.dcm
29,1949547954.dcm
29,644710443.dcm
29,1809142755.dcm
49,135382017.dcm
49,224579677.dcm
49,1607173426.dcm
49,22497500.dcm
49,919654426.dcm
49,1048934956.dcm
49,1311611128.dcm
49,136672975.dcm
49,392475752.dcm
49,469417598.dcm
49,1581199854.dcm
49,202910808.dcm
49,836882667.dcm
49,876759434.dcm
21,927910833.dcm
21,1026606330.dcm
21,229355095.dcm
21,444050704.dcm
48,1103744881.dcm
48,1859022000.dcm
48,1999533950.dcm
48,49445598.dcm
48,478192810.dcm
48,631450768.dcm
48,1710789901.dcm
48,239228878.dcm
48,1088589191.dcm
48,196021089.dcm
48,1629018040.dcm
48,1255654505.dcm
48,1349979585.dcm
29,168415749.dcm
29,936100455.dcm
29,1701642950.dcm
29,2122118370.dcm
49,1170150273.dcm
49,1543664209.dcm
49,1882787555.dcm
49,502688180.dcm
49,554554119.dcm
49,32061616.dcm
49,562836722.dcm
49,1096537038.dcm
49,32689631.dcm
49,584896415.dcm
49,1921186041.dcm
49,307780401.dcm
49,687127458.dcm
49,1581808590.dcm
49,1753894491.dcm
49,2036639205.dcm
49,2081163460.dcm
49,373513485.dcm
49,1506198376.dcm
49,1822159303.dcm
49,1900894515.dcm
49,972263938.dcm
49,1793173679.dcm
49,211006709.dcm
49,506392469.dcm
48,1728110176.dcm
48,2143516854.dcm
48,1221810939.dcm
48,1491343306.dcm
49,419755868.dcm
49,1376065330.dcm
49,820795275.dcm
49,1440798001.dcm
21,621825107.dcm
21,693017847.dcm
21,993627094.dcm
21,2266100.dcm
21,685189142.dcm
21,1296896527.dcm
21,882436686.dcm
21,1006462293.dcm
21,500154549.dcm
21,602837014.dcm
21,520993093.dcm
21,546166942.dcm
21,668880026.dcm
21,971559371.dcm
48,407895859.dcm
48,1521429421.dcm
48,661264474.dcm
48,1630289276.dcm
48,927190707.dcm
48,1189602763.dcm
48,1806574622.dcm
48,2121886872.dcm
29,11106508.dcm
29,220556028.dcm
29,619758836.dcm
29,1749603420.dcm
21,91935372.dcm
21,758605152.dcm
21,1955193010.dcm
21,2035474229.dcm
48,630395884.dcm
48,1796727597.dcm
48,335474988.dcm
48,692777019.dcm
48,1277856808.dcm
48,1750553444.dcm
48,695777398.dcm
48,1672100721.dcm
49,68671536.dcm
49,1888729300.dcm
49,616917075.dcm
49,1112250455.dcm
21,1111777217.dcm
21,1664818921.dcm
21,58179226.dcm
21,145570921.dcm
21,85271897.dcm
21,1283807953.dcm
21,133873297.dcm
21,1322237400.dcm
49,456117823.dcm
49,1471351388.dcm
49,1906277557.dcm
49,2140633753.dcm
49,811495561.dcm
49,1621828107.dcm
49,1673739045.dcm
210,273666854.dcm
210,1438299651.dcm
210,1232107289.dcm
210,1307061283.dcm
21,478482428.dcm
21,1814249470.dcm
21,352013144.dcm
21,1579693478.dcm
21,1861271755.dcm
49,480438532.dcm
49,631926753.dcm
49,456084665.dcm
49,913279583.dcm
29,1062779978.dcm
29,1874626597.dcm
29,1763930751.dcm
29,1928648898.dcm
49,113352693.dcm
49,742892565.dcm
49,317530806.dcm
49,1101246759.dcm
29,355211916.dcm
29,1123015644.dcm
29,58049296.dcm
29,638619075.dcm
48,721745362.dcm
48,857566322.dcm
48,1327812214.dcm
48,1388762886.dcm
48,2081184657.dcm
48,199450760.dcm
48,1598861085.dcm
48,1003850389.dcm
48,1811249620.dcm
49,127777046.dcm
49,132390955.dcm
49,282379278.dcm
49,1308803205.dcm
49,1347816351.dcm
29,1282534016.dcm
29,1527507580.dcm
29,943771201.dcm
29,1966061865.dcm
49,400212178.dcm
49,2003187992.dcm
49,947539637.dcm
49,1066079153.dcm
21,502525226.dcm
21,830757106.dcm
21,270618749.dcm
21,1760354817.dcm
21,653180829.dcm
21,782892423.dcm
21,902171562.dcm
21,2033601050.dcm
21,523151811.dcm
21,774908588.dcm
21,394346847.dcm
21,659355131.dcm
29,1405140188.dcm
29,2051473288.dcm
29,471195235.dcm
29,1642925946.dcm
29,325634109.dcm
29,428883154.dcm
29,151686768.dcm
29,1218484802.dcm
49,1328402792.dcm
49,1500273168.dcm
49,1335688616.dcm
49,1943980722.dcm
29,769452632.dcm
29,1956870681.dcm
29,323829299.dcm
29,2146705740.dcm
48,392842943.dcm
48,1634476917.dcm
48,608478018.dcm
48,2088394135.dcm
29,972875650.dcm
29,1621645116.dcm
29,1177625784.dcm
29,1265544170.dcm
49,1061326267.dcm
49,1520317431.dcm
49,612866590.dcm
49,2101035433.dcm
21,1165300790.dcm
21,1704145709.dcm
21,1494259845.dcm
21,1727922276.dcm
170,1166778602.dcm
170,1885975560.dcm
170,126974773.dcm
170,420016980.dcm
48,999275289.dcm
48,1783338504.dcm
48,570850169.dcm
48,941950236.dcm
49,297065722.dcm
49,681653367.dcm
49,1709996480.dcm
49,359188586.dcm
49,575853182.dcm
49,1283942612.dcm
49,1063974283.dcm
49,1330114191.dcm
49,1086531798.dcm
49,1612464483.dcm
21,503807715.dcm
21,1115374485.dcm
21,458731890.dcm
21,1571314225.dcm
48,856066669.dcm
48,1258708289.dcm
48,361099575.dcm
48,693216195.dcm
48,1930295271.dcm
48,849530048.dcm
48,1887905191.dcm
48,398073806.dcm
48,1989737497.dcm
29,44253243.dcm
29,759583498.dcm
29,1079167722.dcm
29,1137866630.dcm
21,1013627419.dcm
21,1412005872.dcm
21,1114247289.dcm
21,1511838596.dcm
49,616880087.dcm
49,894669590.dcm
49,29494406.dcm
49,550982555.dcm
49,838578453.dcm
49,1734672001.dcm
49,922667777.dcm
49,1689606258.dcm
48,1338962239.dcm
48,1433244216.dcm
48,567222962.dcm
48,682470447.dcm
49,43165691.dcm
49,685847942.dcm
49,1919389631.dcm
49,381041222.dcm
49,877749758.dcm
49,982032268.dcm
49,226681815.dcm
49,395461361.dcm
49,1815411459.dcm
49,21482455.dcm
49,1763795997.dcm
49,16408459.dcm
49,663313624.dcm
49,372865449.dcm
49,570002781.dcm
48,582277868.dcm
48,761081195.dcm
48,1472110966.dcm
48,1902359921.dcm
48,413007120.dcm
48,1530140465.dcm
48,48013998.dcm
48,1345806153.dcm
48,384677502.dcm
48,419019575.dcm
48,42834464.dcm
48,1194631905.dcm
49,878230609.dcm
49,1216072553.dcm
49,1216979159.dcm
49,1935592590.dcm
49,604489524.dcm
49,711323152.dcm
49,1690515837.dcm
49,1673167838.dcm
49,1869321139.dcm
49,2090868168.dcm
49,823353216.dcm
49,1193106564.dcm
49,1620798005.dcm
21,1346959465.dcm
21,1742017437.dcm
21,435780044.dcm
21,893643188.dcm
21,1295632343.dcm
48,499944601.dcm
48,718355251.dcm
48,235376210.dcm
48,684979201.dcm
49,236954370.dcm
49,389385590.dcm
49,1229061001.dcm
49,1609358568.dcm
48,560843141.dcm
48,1294871623.dcm
48,53093725.dcm
48,1543187401.dcm
49,59977356.dcm
49,1697456470.dcm
49,1731523251.dcm
49,1769490862.dcm
49,1817410865.dcm
49,2080558904.dcm
216,1349733489.dcm
216,1855880547.dcm
216,576792919.dcm
216,1698316356.dcm
216,1980916875.dcm
49,1426230157.dcm
49,1773565230.dcm
49,1876845386.dcm
49,1022515460.dcm
49,1259011479.dcm
49,2126293051.dcm
29,49040621.dcm
29,2034390535.dcm
29,784977648.dcm
29,1255944138.dcm
29,202858139.dcm
29,1148164018.dcm
29,941684824.dcm
29,1498575421.dcm
49,524173297.dcm
49,1520910863.dcm
49,1616729063.dcm
49,1631779110.dcm
49,2063617912.dcm
49,431495029.dcm
49,1177021813.dcm
49,1925616382.dcm
49,2076204337.dcm
49,1270029859.dcm
49,1295959060.dcm
49,68458803.dcm
49,1439394790.dcm
49,1594979278.dcm
49,778060717.dcm
49,1237713210.dcm
49,1330964970.dcm
49,397412878.dcm
49,2139087194.dcm
48,787364727.dcm
48,2077873535.dcm
48,7347635.dcm
48,1204200995.dcm
29,1333458263.dcm
29,1775985615.dcm
29,1943486120.dcm
29,2047710821.dcm
48,1953573122.dcm
48,2053132978.dcm
48,458316355.dcm
48,834084384.dcm
49,53349715.dcm
49,682163356.dcm
49,1697811517.dcm
49,1936747393.dcm
49,744539578.dcm
49,1472850433.dcm
49,889455859.dcm
49,1589507632.dcm
49,462278428.dcm
49,565242504.dcm
21,586996008.dcm
21,1762314213.dcm
21,1336954874.dcm
21,1663550578.dcm
29,625425520.dcm
29,1313398492.dcm
29,468986825.dcm
29,1806658335.dcm
93,214589599.dcm
93,292544568.dcm
93,1246687825.dcm
93,1235328790.dcm
93,1702510053.dcm
93,1737929101.dcm
49,391032863.dcm
49,1924278940.dcm
49,225575222.dcm
49,395527998.dcm
49,195321485.dcm
49,1969731753.dcm
49,776972172.dcm
49,1080487605.dcm
29,2057408713.dcm
29,2086152128.dcm
29,24063405.dcm
29,163695072.dcm
49,417327877.dcm
49,1010063198.dcm
49,1676975058.dcm
49,225421025.dcm
49,320712092.dcm
49,1206964078.dcm
48,1126310361.dcm
48,1360114844.dcm
48,2062621024.dcm
48,949653120.dcm
48,1270117060.dcm
48,942933432.dcm
48,2085182270.dcm
48,570162891.dcm
48,2077866907.dcm
48,366932632.dcm
48,2074725540.dcm
48,168455393.dcm
48,981242914.dcm
216,389325817.dcm
216,1100191962.dcm
216,1497066658.dcm
216,2058858103.dcm
29,353811897.dcm
29,1394774969.dcm
29,259248295.dcm
29,1964592768.dcm
21,541003881.dcm
21,668853270.dcm
21,960756128.dcm
21,1718972179.dcm
21,963953051.dcm
21,1792514730.dcm
21,855551977.dcm
21,883336260.dcm
93,135072514.dcm
93,248919533.dcm
93,1743845268.dcm
93,552592777.dcm
93,988954921.dcm
93,1454950310.dcm
216,1330291432.dcm
216,2063038823.dcm
216,638323725.dcm
216,1201937123.dcm
48,352255655.dcm
48,660914400.dcm
48,1093775444.dcm
48,1582701670.dcm
29,848425628.dcm
29,1262192837.dcm
29,1299517380.dcm
29,1840809266.dcm
49,384279809.dcm
49,748411706.dcm
49,1338975418.dcm
49,1383730718.dcm
49,1489043909.dcm
49,1726384710.dcm
49,1324869348.dcm
49,2039082233.dcm
49,492015759.dcm
49,1262294856.dcm
48,1109901059.dcm
48,1286984615.dcm
48,44276170.dcm
48,1817788527.dcm
48,669431218.dcm
48,715203444.dcm
48,809188629.dcm
48,1718094175.dcm
29,777241537.dcm
29,824809615.dcm
29,1557324553.dcm
29,544454454.dcm
29,547354733.dcm
29,1062873073.dcm
48,356380138.dcm
48,1183328415.dcm
48,1688737760.dcm
48,2120928587.dcm
21,120574057.dcm
21,1457832776.dcm
21,919119038.dcm
21,2144524863.dcm
21,545025691.dcm
21,718236769.dcm
21,1426503735.dcm
21,1987931600.dcm
48,801261576.dcm
48,943181352.dcm
48,1496571908.dcm
48,418013775.dcm
48,1378004879.dcm
48,1853333553.dcm
49,626953513.dcm
49,1800642722.dcm
49,1911640677.dcm
49,231999465.dcm
49,1095040102.dcm
49,1312761634.dcm
49,525529926.dcm
49,1156567883.dcm
49,2016258828.dcm
49,22663013.dcm
49,249281436.dcm
49,1081841028.dcm
21,1031947183.dcm
21,1409535878.dcm
21,243381001.dcm
21,1845692268.dcm
48,717059882.dcm
48,2116654499.dcm
48,2143422031.dcm
48,1179610880.dcm
48,1398351810.dcm
48,1431908568.dcm
49,1289373388.dcm
49,1895499651.dcm
49,2012880606.dcm
49,836201368.dcm
49,881160066.dcm
49,1082829470.dcm
21,1869109977.dcm
21,2031164535.dcm
21,451411372.dcm
21,1425139331.dcm
29,1190419158.dcm
29,1300537761.dcm
29,1051687962.dcm
29,1479067459.dcm
49,191217171.dcm
49,499883501.dcm
49,625878631.dcm
49,1219972972.dcm
49,1909117686.dcm
21,405604140.dcm
21,2083570088.dcm
21,432511239.dcm
21,1189708240.dcm
48,260010205.dcm
48,1262502565.dcm
48,441189582.dcm
48,525710203.dcm
29,1093017442.dcm
29,1738729376.dcm
29,557167626.dcm
29,1996494346.dcm
29,1143588703.dcm
29,1163175993.dcm
29,336848991.dcm
29,1382303805.dcm
29,1120395226.dcm
29,1631952544.dcm
29,33623758.dcm
29,620147849.dcm
49,426151939.dcm
49,642277004.dcm
49,1379101403.dcm
49,1434172451.dcm
49,127756141.dcm
49,669289432.dcm
49,840178230.dcm
49,1499070201.dcm
93,614252115.dcm
93,859553661.dcm
93,2031317649.dcm
93,36801184.dcm
93,1282726735.dcm
93,1796518059.dcm
93,2063891908.dcm
49,1405634546.dcm
49,1670546091.dcm
49,1595269526.dcm
49,1787694376.dcm
49,1293543661.dcm
49,1454611157.dcm
49,2034448419.dcm
49,292953339.dcm
49,1769695051.dcm
48,125699548.dcm
48,856944961.dcm
48,526724623.dcm
48,938929808.dcm
49,816422008.dcm
49,1235005224.dcm
49,978469026.dcm
49,1328552958.dcm
210,216044855.dcm
210,765333132.dcm
210,803930562.dcm
210,2014394521.dcm
170,856678931.dcm
170,894696175.dcm
170,3343518.dcm
170,1140023809.dcm
49,370589017.dcm
49,1608746148.dcm
49,662202178.dcm
49,1003586051.dcm
49,1235550122.dcm
49,435424775.dcm
49,1533872714.dcm
49,1011079893.dcm
49,1050738907.dcm
49,590583120.dcm
49,1477003521.dcm
49,1601970279.dcm
49,1672877467.dcm
49,393393343.dcm
49,935695089.dcm
49,965038845.dcm
49,1089648079.dcm
21,495596095.dcm
21,1422898513.dcm
21,701160320.dcm
21,1296115968.dcm
49,973842836.dcm
49,1071782369.dcm
49,1431235263.dcm
49,923276107.dcm
49,1075527893.dcm
49,1137230491.dcm
49,2083345164.dcm
49,170292501.dcm
49,578789102.dcm
29,654825268.dcm
29,1857963585.dcm
29,871671924.dcm
29,1104138109.dcm
49,130673394.dcm
49,668248817.dcm
49,1261226376.dcm
49,1684409502.dcm
49,1812273324.dcm
49,2044424750.dcm
49,2125103651.dcm
29,907775831.dcm
29,1147888384.dcm
29,611906033.dcm
29,1849855296.dcm
49,988024231.dcm
49,1811253340.dcm
49,1816452480.dcm
49,202394906.dcm
49,1406713618.dcm
29,526159378.dcm
29,983827814.dcm
29,446099755.dcm
29,1884757291.dcm
21,461657901.dcm
21,1420656475.dcm
21,348455406.dcm
21,1153092111.dcm
49,469622699.dcm
49,870279398.dcm
49,1816320719.dcm
49,1188050348.dcm
49,1421324097.dcm
29,1217706264.dcm
29,2085700898.dcm
29,1019795906.dcm
29,1343810360.dcm
49,292467677.dcm
49,1967904229.dcm
49,444254514.dcm
49,498064029.dcm
49,960533633.dcm
49,1738100564.dcm
48,1113086825.dcm
48,1292136034.dcm
48,249062478.dcm
48,2028274704.dcm
29,1266211216.dcm
29,1350335135.dcm
29,1485362829.dcm
29,1926786583.dcm
29,377592991.dcm
29,1902530931.dcm
29,140126091.dcm
29,1011928218.dcm
29,925525391.dcm
29,1023544273.dcm
29,89471230.dcm
29,2071031901.dcm
21,1247489321.dcm
21,1459534130.dcm
21,477338648.dcm
21,832739134.dcm
210,321602172.dcm
210,1300738911.dcm
210,62396299.dcm
210,126232382.dcm
49,479353557.dcm
49,586721213.dcm
49,1390048333.dcm
49,1822613315.dcm
49,45974547.dcm
49,1536513044.dcm
49,1546015970.dcm
49,1954631599.dcm
49,258544924.dcm
49,1219028165.dcm
49,1271173919.dcm
49,1451568252.dcm
49,1424016953.dcm
49,1483090495.dcm
49,866371305.dcm
49,1156546396.dcm
48,1018136002.dcm
48,1765533540.dcm
48,1009345888.dcm
48,1131251948.dcm
48,644298403.dcm
48,704057784.dcm
48,1179787965.dcm
48,2026590933.dcm
21,1281274910.dcm
21,1656317792.dcm
21,1345286145.dcm
21,1845242481.dcm
29,435159507.dcm
29,1268268103.dcm
29,482292242.dcm
29,998889068.dcm
21,1553609880.dcm
21,1683889149.dcm
21,431475697.dcm
21,1789894234.dcm
210,917646563.dcm
210,1345358400.dcm
210,1960350478.dcm
210,1517109723.dcm
210,2053753775.dcm
49,907453270.dcm
49,1509800532.dcm
49,537790796.dcm
49,1892697700.dcm
49,1240448862.dcm
49,1993702492.dcm
49,130302724.dcm
49,675714075.dcm
29,1281370919.dcm
29,1646168837.dcm
29,42895672.dcm
29,528882963.dcm
49,72683385.dcm
49,136414780.dcm
49,505122765.dcm
49,714415779.dcm
49,206912148.dcm
49,878179372.dcm
49,1437766490.dcm
49,1820157899.dcm
49,372502292.dcm
49,602182483.dcm
49,1655527487.dcm
49,252396865.dcm
49,1862927494.dcm
49,266629385.dcm
49,414307481.dcm
49,275934305.dcm
49,872782383.dcm
21,1498823935.dcm
21,2071567745.dcm
21,203705073.dcm
21,562127535.dcm
29,78827645.dcm
29,1169738829.dcm
29,557733573.dcm
29,1644633731.dcm
49,770151355.dcm
49,1426063277.dcm
49,253724362.dcm
49,396041869.dcm
49,804581852.dcm
49,1071763812.dcm
49,1661809459.dcm
49,802106119.dcm
49,1205459529.dcm
29,882877053.dcm
29,1346071802.dcm
29,1410143742.dcm
29,2123594219.dcm
49,303132021.dcm
49,716477060.dcm
49,1451998981.dcm
49,1502979201.dcm
49,4771598.dcm
49,852466591.dcm
49,1606772933.dcm
49,1959782897.dcm
216,238725259.dcm
216,348046436.dcm
216,233225916.dcm
216,1683477119.dcm
216,1907952610.dcm
21,878259082.dcm
21,1815078714.dcm
21,1221855612.dcm
21,1265652983.dcm
49,1504335064.dcm
49,1760824961.dcm
49,790346789.dcm
49,1263505410.dcm
48,799967870.dcm
48,843285872.dcm
48,585041077.dcm
48,1118241462.dcm
49,239525462.dcm
49,298772190.dcm
49,1540947947.dcm
49,1919719982.dcm
49,1715970780.dcm
49,2106831343.dcm
49,729948044.dcm
49,1142655685.dcm
49,1633822110.dcm
49,1787305744.dcm
49,536784618.dcm
49,1016547952.dcm
210,110797698.dcm
210,1462918280.dcm
210,540115950.dcm
210,2086048392.dcm
29,474390936.dcm
29,966350736.dcm
29,26129181.dcm
29,794570096.dcm
48,764811549.dcm
48,1388373696.dcm
48,326561390.dcm
48,1822668498.dcm
49,91932014.dcm
49,718015649.dcm
49,1850237254.dcm
49,34393299.dcm
49,612760017.dcm
21,258579593.dcm
21,1085445899.dcm
21,558572039.dcm
21,1263542521.dcm
48,488009578.dcm
48,988308950.dcm
48,994829232.dcm
48,1392760514.dcm
49,440806971.dcm
49,604569037.dcm
49,594222865.dcm
49,1327236823.dcm
29,539994737.dcm
29,2072456723.dcm
29,1062352936.dcm
29,2055253509.dcm
49,641224616.dcm
49,915427531.dcm
49,1626463067.dcm
49,1736401520.dcm
48,24386367.dcm
48,1087396421.dcm
48,1021639954.dcm
48,1463306176.dcm
49,7124125.dcm
49,418517444.dcm
49,995941920.dcm
49,919874772.dcm
49,2140470681.dcm
49,1007196333.dcm
49,1600675055.dcm
49,1979233325.dcm
49,869985553.dcm
49,1193023426.dcm
49,2124645306.dcm
49,257050431.dcm
49,1420504844.dcm
49,259132134.dcm
49,1851980995.dcm
21,422977191.dcm
21,1596681186.dcm
21,1034498166.dcm
21,1052733758.dcm
29,761364660.dcm
29,1373016241.dcm
29,37526720.dcm
29,935524531.dcm
49,339048428.dcm
49,728357315.dcm
49,1406287611.dcm
49,2120039876.dcm
29,425644283.dcm
29,1254837739.dcm
29,420435232.dcm
29,1629597468.dcm
29,671365253.dcm
29,2033248971.dcm
29,325025361.dcm
29,609985037.dcm
49,230488337.dcm
49,1652297344.dcm
49,1790066924.dcm
49,2041542203.dcm
49,1263831225.dcm
49,1553945514.dcm
49,2044695058.dcm
170,1123812965.dcm
170,1482352498.dcm
170,1678295893.dcm
170,266518374.dcm
170,1760603194.dcm
49,482329881.dcm
49,1421128330.dcm
49,1994377608.dcm
49,2065386986.dcm
29,311841764.dcm
29,1146293390.dcm
29,361772709.dcm
29,654192072.dcm
49,837571470.dcm
49,921765355.dcm
49,1619229792.dcm
49,1658558300.dcm
49,805181694.dcm
49,1100917356.dcm
49,1054725412.dcm
49,2073446133.dcm
49,747384602.dcm
49,1991776899.dcm
49,1100456795.dcm
49,2106584536.dcm
29,723143862.dcm
29,1032497883.dcm
29,82154508.dcm
29,1765124542.dcm
49,884711971.dcm
49,1371984506.dcm
49,1156399178.dcm
49,1705859694.dcm
49,254045410.dcm
49,1180019512.dcm
49,1173623924.dcm
49,1182193668.dcm
49,46928844.dcm
49,1901544409.dcm
49,292600894.dcm
49,966166756.dcm
49,1737493408.dcm
21,546156436.dcm
21,629133531.dcm
21,20354658.dcm
21,1859516434.dcm
49,1138609818.dcm
49,1158115843.dcm
49,1472825648.dcm
49,1662755458.dcm
49,158945053.dcm
49,735675987.dcm
49,1782783857.dcm
49,58782369.dcm
49,1005790675.dcm
49,1427737986.dcm
48,696076091.dcm
48,720301239.dcm
48,742308720.dcm
48,1862735985.dcm
48,2084388944.dcm
216,1575170366.dcm
216,2009396972.dcm
216,1895081073.dcm
216,2126905910.dcm
21,507658855.dcm
21,1118563957.dcm
21,301825665.dcm
21,1007028170.dcm
21,1912248962.dcm
49,94229406.dcm
49,468538182.dcm
49,940586955.dcm
49,1481422061.dcm
49,347866260.dcm
49,1298235325.dcm
29,511449121.dcm
29,635770244.dcm
29,898725386.dcm
29,2010662970.dcm
29,605997911.dcm
29,1124161030.dcm
29,745291269.dcm
29,2135414747.dcm
49,1350420754.dcm
49,1599393168.dcm
49,443453185.dcm
49,1612387522.dcm
49,1708750819.dcm
49,2111967657.dcm
49,895208653.dcm
49,1874282210.dcm
49,1006689869.dcm
49,1043304561.dcm
49,2066284192.dcm
93,1011820491.dcm
93,1356377397.dcm
93,321103361.dcm
